6.982384985486500995e+00,-8.941938342084800127e-06
8.163346455127442169e+00,-9.080632019203344800e-05
9.344307924768383344e+00,7.062521975384201782e-04
1.052526939440932097e+01,1.362602515291099154e-03
1.170623086405026214e+01,1.371910397915250936e-03
1.288719233369120332e+01,2.585924231605443453e-03
1.401447373653028095e+01,3.427918248667569459e-03
1.557119567378424918e+01,7.164516017665828983e-03
1.670921308998370236e+01,8.836211736959642682e-03
1.793311861306612442e+01,1.290437696921298456e-02
1.911408008270706560e+01,1.613110961224491213e-02
2.029504155234800677e+01,1.858218536993264808e-02
2.155032926832998541e+01,2.316667555780249285e-02
2.265696449162988912e+01,2.844854095151099285e-02
2.383792596127083030e+01,3.449484603868337856e-02
2.501888743091176437e+01,3.999031540543280389e-02
2.621774225615333265e+01,4.552998300847682644e-02
2.738081037019364672e+01,5.094259062649313108e-02
2.829825151189818300e+01,5.601228402910277820e-02
2.942065290866436200e+01,6.012636814896856613e-02
3.060161437830530318e+01,6.540083496930923501e-02
3.178257584794624435e+01,7.135787984875274770e-02
3.296353731758718197e+01,7.728389845278262060e-02
3.414449878722811604e+01,8.342710098470876301e-02
3.532546025686906432e+01,8.975646116911747963e-02
3.650642172650999839e+01,9.580658487480234187e-02
3.768738319615094667e+01,1.022290238854524080e-01
3.886834466579188074e+01,1.088996730994126194e-01
4.004930613543282902e+01,1.152600595592351979e-01
4.123026760507376309e+01,1.218996824977816168e-01
4.241122907471469716e+01,1.285393054363280219e-01
4.359219054435564544e+01,1.350548232732194653e-01
4.477315201399657951e+01,1.411980258051456216e-01
4.595411348363752779e+01,1.471550706845891621e-01
4.713507495327846186e+01,1.530810892886189656e-01
4.831603642291939593e+01,1.587899239647523331e-01
4.949699789256034421e+01,1.637851543063690574e-01
5.067795936220127828e+01,1.685321744446756365e-01
5.185892083184221235e+01,1.732791945829821878e-01
5.303988230148316063e+01,1.777159519671510646e-01
5.422084377112409470e+01,1.821216830759062322e-01
5.540180524076504298e+01,1.863412565321787007e-01
5.658276671040597705e+01,1.907469876409338683e-01
5.776372818004692533e+01,1.949355348217925721e-01
5.894468964968785940e+01,1.987517666976860997e-01
6.012565111932879347e+01,2.027541562260622432e-01
6.130661258896974175e+01,2.067255194790245942e-01
6.248757405861067582e+01,2.102625148761942120e-01
6.366853552825162410e+01,2.125894855322268684e-01
6.484949699789255817e+01,2.150405612899145558e-01
6.603045846753349224e+01,2.171503480180508316e-01
6.721141993717444052e+01,2.197565551528073979e-01
6.839238140681537459e+01,2.220214732580124695e-01
6.957334287645632287e+01,2.246897329435965651e-01
7.075430434609725694e+01,2.269546510488016644e-01
7.193526581573820522e+01,2.293747005310755871e-01
7.311622728537913929e+01,2.299021472131096977e-01
7.429718875502007336e+01,2.301193311410060505e-01
7.547815022466102164e+01,2.308019092001089567e-01
7.665911169430195571e+01,2.311121719542466313e-01
7.784007316394290399e+01,2.316396186362806864e-01
7.902103463358383806e+01,2.323532229707973851e-01
8.020199610322477213e+01,2.328496433774176755e-01
8.138295757286572041e+01,2.331288798561415854e-01
8.256391904250665448e+01,2.335942739873481111e-01
8.374488051214760276e+01,2.339665892923133705e-01
8.492584198178853683e+01,2.342147994956234880e-01
8.610680345142948511e+01,2.340906943939684293e-01
8.728776492107041918e+01,2.337183790890031698e-01
8.846872639071135325e+01,2.334701688856930524e-01
8.964968786035230153e+01,2.331288798561415854e-01
9.083064932999323560e+01,2.330358010299002636e-01
9.201161079963418388e+01,2.338114579152444916e-01
9.319257226927511795e+01,2.340596681185546368e-01
9.437353373891606623e+01,2.342768520464510174e-01
9.555449520855700030e+01,2.344009571481061038e-01
9.673545667819793437e+01,2.344009571481061038e-01
9.791641814783888265e+01,2.348973775547263942e-01
9.909737961747981672e+01,2.348663512793126296e-01
9.984890055270587084e+01,2.356523502564614181e-01
