5.157262714223232791e+00,-1.155359180654436102e-02
6.069823849854866893e+00,-9.805665725722001458e-04
7.787585987514415109e+00,1.570445318457568476e-02
9.881108592786990386e+00,1.216952776870791793e-02
1.378186011372221387e+01,1.892111509244332260e-02
1.501292297904489814e+01,2.338754978352964795e-02
1.702055747743449032e+01,4.644681725844084647e-02
1.816931090699431550e+01,6.202740339013779192e-02
2.297078642062538378e+01,1.252286527756359957e-01
2.437472662928943734e+01,1.460209268091941792e-01
2.559147481013161851e+01,1.675858744323833194e-01
2.678138295757286969e+01,1.870616070970042288e-01
2.792432104656248626e+01,2.054986340195119054e-01
2.915638181056289469e+01,2.316400610330397736e-01
3.022172467478443636e+01,2.509120475713234044e-01
3.141755139369358929e+01,2.718311246435292095e-01
3.267979982163448938e+01,2.950461979797568968e-01
3.387609845321881608e+01,3.156960390993026055e-01
3.503495636594134055e+01,3.433551800386825392e-01
3.619627022943258510e+01,3.673364079674651950e-01
3.739355546207760028e+01,3.877436566275039298e-01
3.960793669728418820e+01,4.238480457157546843e-01
4.073250698563832373e+01,4.485266624372713506e-01
4.201533858205097260e+01,4.724506468217897770e-01
4.317467891367449795e+01,4.925363099712881110e-01
4.434371147958171377e+01,5.175711550341399736e-01
4.559074072374801290e+01,5.433676393074416966e-01
4.666269036542207971e+01,5.619980252988657776e-01
4.788659588850451598e+01,5.802367869849849313e-01
4.907948626187919672e+01,5.961393762355239323e-01
5.023420414330590233e+01,6.216214660723961005e-01
5.143619030577755780e+01,6.401070277572584732e-01
5.265219293013639401e+01,6.519228208048183371e-01
5.322239452860948461e+01,6.623313118365006247e-01
5.418505705992285471e+01,6.757982142199607800e-01
5.602296029947228817e+01,7.010253971884878865e-01
5.656129468368523305e+01,7.045736607550404651e-01
5.729524759704885639e+01,7.098695237145860037e-01
5.840788898166924525e+01,7.234941055267187782e-01
5.956737842458943533e+01,7.319248438689704983e-01
6.082762122366082735e+01,7.418702991583863149e-01
6.195077339059207588e+01,7.563549780953884305e-01
6.313173486023300995e+01,7.675092613487621840e-01
6.425901626307208403e+01,7.760634078256127832e-01
6.550191627133055761e+01,7.837860708747356187e-01
6.667461926915582637e+01,7.934296910042213380e-01
6.785558073879677465e+01,7.999536398942143078e-01
6.904548888623801872e+01,8.067864276271545787e-01
7.021750367807865700e+01,8.120768197700204416e-01
7.139846514771959107e+01,8.148125278804171367e-01
7.257942661736052514e+01,8.167145734601305440e-01
7.383471433334251799e+01,8.197718030232682418e-01
7.494134955664240749e+01,8.263924106943580927e-01
7.620581335241958243e+01,8.305262122370771216e-01
7.724546319321459009e+01,8.279416231871964404e-01
7.848423396556522391e+01,8.315667166038519520e-01
7.967951011968666819e+01,8.277035706013666783e-01
8.082089569694035447e+01,8.309720992258133876e-01
8.199848900552706255e+01,8.333270080774179966e-01
8.320807984412898861e+01,8.362453890050151051e-01
8.438904131376993689e+01,8.369687733611296254e-01
8.557000278341087096e+01,8.386417191245635339e-01
8.675096425305180503e+01,8.385480782281151679e-01
8.794018419450841861e+01,8.359930194821749705e-01
8.913183309826375478e+01,8.325463057853941251e-01
9.031645079536488652e+01,8.301862248437940073e-01
9.149866793908306306e+01,8.327297522757030057e-01
9.269155831245774380e+01,8.317330893850565232e-01
9.385567897682751948e+01,8.308965966655673663e-01
9.495730446538630076e+01,8.333011950031720128e-01
9.614855461449758423e+01,8.339410810197195323e-01
9.744863470856552112e+01,8.353899342094582847e-01
9.862959617820645519e+01,8.358260846307636882e-01
9.952682015189471088e+01,8.363825341354672593e-01
