# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.0555174e+00   4.8240737e-04   4.8240737e-04   4.8240737e-04   4.8240737e-04   4.8240737e-04   4.8240737e-04
-2.05061e+00   4.9382343e-04   4.9382343e-04   4.9382343e-04   4.9382343e-04   4.9382343e-04   4.9382343e-04
-2.0457575e+00   5.052395e-04   5.052395e-04   5.052395e-04   5.052395e-04   5.052395e-04   5.052395e-04
-2.0409586e+00   5.166556e-04   5.166556e-04   5.166556e-04   5.166556e-04   5.166556e-04   5.166556e-04
-2.0362122e+00   5.280717e-04   5.280717e-04   5.280717e-04   5.280717e-04   5.280717e-04   5.280717e-04
-2.031517e+00   5.394878e-04   5.394878e-04   5.394878e-04   5.394878e-04   5.394878e-04   5.394878e-04
-2.0268722e+00   5.5090385e-04   5.5090385e-04   5.5090385e-04   5.5090385e-04   5.5090385e-04   5.5090385e-04
-2.0222764e+00   5.6231994e-04   5.6231994e-04   5.6231994e-04   5.6231994e-04   5.6231994e-04   5.6231994e-04
-2.0177288e+00   5.7373603e-04   5.7373603e-04   5.7373603e-04   5.7373603e-04   5.7373603e-04   5.7373603e-04
-2.0132282e+00   5.851521e-04   5.851521e-04   5.851521e-04   5.851521e-04   5.851521e-04   5.851521e-04
-2.008774e+00   5.965682e-04   5.965682e-04   5.965682e-04   5.965682e-04   5.965682e-04   5.965682e-04
-2.0043647e+00   6.061643e-04   6.061643e-04   6.061643e-04   6.061643e-04   6.061643e-04   6.061643e-04
-2.e+00   6.079462e-04   6.079462e-04   6.079462e-04   6.079462e-04   6.079462e-04   6.079462e-04
-1.9956787e+00   6.097281e-04   6.097281e-04   6.097281e-04   6.097281e-04   6.097281e-04   6.097281e-04
-1.9913999e+00   6.1151e-04   6.1151e-04   6.1151e-04   6.1151e-04   6.1151e-04   6.1151e-04
-1.9871628e+00   6.13292e-04   6.13292e-04   6.13292e-04   6.13292e-04   6.13292e-04   6.13292e-04
-1.9829667e+00   6.150739e-04   6.150739e-04   6.150739e-04   6.150739e-04   6.150739e-04   6.150739e-04
-1.9788107e+00   6.168558e-04   6.168558e-04   6.168558e-04   6.168558e-04   6.168558e-04   6.168558e-04
-1.9746941e+00   6.186377e-04   6.186377e-04   6.186377e-04   6.186377e-04   6.186377e-04   6.186377e-04
-1.9706162e+00   6.204196e-04   6.204196e-04   6.204196e-04   6.204196e-04   6.204196e-04   6.204196e-04
-1.9665762e+00   6.222016e-04   6.222016e-04   6.222016e-04   6.222016e-04   6.222016e-04   6.222016e-04
-1.9625735e+00   6.239835e-04   6.239835e-04   6.239835e-04   6.239835e-04   6.239835e-04   6.239835e-04
-1.9586073e+00   6.257654e-04   6.257654e-04   6.257654e-04   6.257654e-04   6.257654e-04   6.257654e-04
-1.954677e+00   6.275473e-04   6.275473e-04   6.275473e-04   6.275473e-04   6.275473e-04   6.275473e-04
-1.950782e+00   6.2932924e-04   6.2932924e-04   6.2932924e-04   6.2932924e-04   6.2932924e-04   6.2932924e-04
-1.9469216e+00   6.311112e-04   6.311112e-04   6.311112e-04   6.311112e-04   6.311112e-04   6.311112e-04
-1.9430952e+00   6.328931e-04   6.328931e-04   6.328931e-04   6.328931e-04   6.328931e-04   6.328931e-04
-1.9393022e+00   6.3467503e-04   6.3467503e-04   6.3467503e-04   6.3467503e-04   6.3467503e-04   6.3467503e-04
-1.935542e+00   6.3645694e-04   6.3645694e-04   6.3645694e-04   6.3645694e-04   6.3645694e-04   6.3645694e-04
-1.9318142e+00   6.3823885e-04   6.3823885e-04   6.3823885e-04   6.3823885e-04   6.3823885e-04   6.3823885e-04
-1.928118e+00   6.400208e-04   6.400208e-04   6.400208e-04   6.400208e-04   6.400208e-04   6.400208e-04
-1.924453e+00   6.4180273e-04   6.4180273e-04   6.4180273e-04   6.4180273e-04   6.4180273e-04   6.4180273e-04
-1.9208188e+00   6.4358464e-04   6.4358464e-04   6.4358464e-04   6.4358464e-04   6.4358464e-04   6.4358464e-04
-1.9172146e+00   6.4536656e-04   6.4536656e-04   6.4536656e-04   6.4536656e-04   6.4536656e-04   6.4536656e-04
-1.9136401e+00   6.4714847e-04   6.4714847e-04   6.4714847e-04   6.4714847e-04   6.4714847e-04   6.4714847e-04
-1.9100949e+00   6.4893044e-04   6.4893044e-04   6.4893044e-04   6.4893044e-04   6.4893044e-04   6.4893044e-04
-1.9065783e+00   6.5071235e-04   6.5071235e-04   6.5071235e-04   6.5071235e-04   6.5071235e-04   6.5071235e-04
-1.90309e+00   6.5249426e-04   6.5249426e-04   6.5249426e-04   6.5249426e-04   6.5249426e-04   6.5249426e-04
-1.8996295e+00   6.5427617e-04   6.5427617e-04   6.5427617e-04   6.5427617e-04   6.5427617e-04   6.5427617e-04
-1.8961962e+00   6.5605814e-04   6.5605814e-04   6.5605814e-04   6.5605814e-04   6.5605814e-04   6.5605814e-04
-1.8927901e+00   6.5784005e-04   6.5784005e-04   6.5784005e-04   6.5784005e-04   6.5784005e-04   6.5784005e-04
-1.8894103e+00   6.5962196e-04   6.5962196e-04   6.5962196e-04   6.5962196e-04   6.5962196e-04   6.5962196e-04
-1.8860567e+00   6.614039e-04   6.614039e-04   6.614039e-04   6.614039e-04   6.614039e-04   6.614039e-04
-1.8827287e+00   6.631858e-04   6.631858e-04   6.631858e-04   6.631858e-04   6.631858e-04   6.631858e-04
-1.8794261e+00   6.6496775e-04   6.6496775e-04   6.6496775e-04   6.6496775e-04   6.6496775e-04   6.6496775e-04
-1.8761483e+00   6.6674966e-04   6.6674966e-04   6.6674966e-04   6.6674966e-04   6.6674966e-04   6.6674966e-04
-1.8728952e+00   6.685316e-04   6.685316e-04   6.685316e-04   6.685316e-04   6.685316e-04   6.685316e-04
-1.8696662e+00   6.703135e-04   6.703135e-04   6.703135e-04   6.703135e-04   6.703135e-04   6.703135e-04
-1.866461e+00   6.720954e-04   6.720954e-04   6.720954e-04   6.720954e-04   6.720954e-04   6.720954e-04
-1.8632795e+00   6.7387737e-04   6.7387737e-04   6.7387737e-04   6.7387737e-04   6.7387737e-04   6.7387737e-04
-1.8601209e+00   6.7667646e-04   6.7667646e-04   6.7667646e-04   6.7667646e-04   6.7667646e-04   6.7667646e-04
-1.8569852e+00   6.8406574e-04   6.8406574e-04   6.8406574e-04   6.8406574e-04   6.8406574e-04   6.8406574e-04
-1.853872e+00   6.9145503e-04   6.9145503e-04   6.9145503e-04   6.9145503e-04   6.9145503e-04   6.9145503e-04
-1.8507808e+00   6.988443e-04   6.988443e-04   6.988443e-04   6.988443e-04   6.988443e-04   6.988443e-04
-1.8477117e+00   7.062336e-04   7.062336e-04   7.062336e-04   7.062336e-04   7.062336e-04   7.062336e-04
-1.844664e+00   7.1362295e-04   7.1362295e-04   7.1362295e-04   7.1362295e-04   7.1362295e-04   7.1362295e-04
-1.8416375e+00   7.2101224e-04   7.2101224e-04   7.2101224e-04   7.2101224e-04   7.2101224e-04   7.2101224e-04
-1.838632e+00   7.2840153e-04   7.2840153e-04   7.2840153e-04   7.2840153e-04   7.2840153e-04   7.2840153e-04
-1.8356471e+00   7.357908e-04   7.357908e-04   7.357908e-04   7.357908e-04   7.357908e-04   7.357908e-04
-1.8326826e+00   7.431801e-04   7.431801e-04   7.431801e-04   7.431801e-04   7.431801e-04   7.431801e-04
-1.8297383e+00   7.5056945e-04   7.5056945e-04   7.5056945e-04   7.5056945e-04   7.5056945e-04   7.5056945e-04
-1.8268137e+00   7.5795874e-04   7.5795874e-04   7.5795874e-04   7.5795874e-04   7.5795874e-04   7.5795874e-04
-1.8239087e+00   7.65348e-04   7.65348e-04   7.65348e-04   7.65348e-04   7.65348e-04   7.65348e-04
-1.8210231e+00   7.9128746e-04   7.9128746e-04   7.9128746e-04   7.9128746e-04   7.9128746e-04   7.9128746e-04
-1.8181564e+00   8.199799e-04   8.199799e-04   8.199799e-04   8.199799e-04   8.199799e-04   8.199799e-04
-1.8153086e+00   8.486723e-04   8.486723e-04   8.486723e-04   8.486723e-04   8.486723e-04   8.486723e-04
-1.8124793e+00   8.773648e-04   8.773648e-04   8.773648e-04   8.773648e-04   8.773648e-04   8.773648e-04
-1.8096683e+00   9.060572e-04   9.060572e-04   9.060572e-04   9.060572e-04   9.060572e-04   9.060572e-04
-1.8068753e+00   9.347496e-04   9.347496e-04   9.347496e-04   9.347496e-04   9.347496e-04   9.347496e-04
-1.8041004e+00   9.63442e-04   9.63442e-04   9.63442e-04   9.63442e-04   9.63442e-04   9.63442e-04
-1.801343e+00   9.921344e-04   9.921344e-04   9.921344e-04   9.921344e-04   9.921344e-04   9.921344e-04
-1.7986028e+00   1.0208269e-03   1.0208269e-03   1.0208269e-03   1.0208269e-03   1.0208269e-03   1.0208269e-03
-1.79588e+00   1.0495193e-03   1.0495193e-03   1.0495193e-03   1.0495193e-03   1.0495193e-03   1.0495193e-03
-1.7931741e+00   1.0782118e-03   1.0782118e-03   1.0782118e-03   1.0782118e-03   1.0782118e-03   1.0782118e-03
-1.790485e+00   1.1069042e-03   1.1069042e-03   1.1069042e-03   1.1069042e-03   1.1069042e-03   1.1069042e-03
-1.7878124e+00   1.1355967e-03   1.1355967e-03   1.1355967e-03   1.1355967e-03   1.1355967e-03   1.1355967e-03
-1.7851561e+00   1.1642891e-03   1.1642891e-03   1.1642891e-03   1.1642891e-03   1.1642891e-03   1.1642891e-03
-1.782516e+00   1.1929815e-03   1.1929815e-03   1.1929815e-03   1.1929815e-03   1.1929815e-03   1.1929815e-03
-1.779892e+00   1.2216739e-03   1.2216739e-03   1.2216739e-03   1.2216739e-03   1.2216739e-03   1.2216739e-03
-1.7772835e+00   1.2503663e-03   1.2503663e-03   1.2503663e-03   1.2503663e-03   1.2503663e-03   1.2503663e-03
-1.7746907e+00   1.2790587e-03   1.2790587e-03   1.2790587e-03   1.2790587e-03   1.2790587e-03   1.2790587e-03
-1.7721133e+00   1.3077512e-03   1.3077512e-03   1.3077512e-03   1.3077512e-03   1.3077512e-03   1.3077512e-03
-1.769551e+00   1.3364436e-03   1.3364436e-03   1.3364436e-03   1.3364436e-03   1.3364436e-03   1.3364436e-03
