# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-4.543494262032605   39027.37783958604   39027.37783958604   39027.37783958604   39027.37783958604   39027.37783958604   39027.37783958604
-4.534652080100275   39133.45845448307   39133.45845448307   39133.45845448307   39133.45845448307   39133.45845448307   39133.45845448307
-4.5258873975858265   39239.539069380095   39239.539069380095   39239.539069380095   39239.539069380095   39239.539069380095   39239.539069380095
-4.517198867760081   39345.619684277124   39345.619684277124   39345.619684277124   39345.619684277124   39345.619684277124   39345.619684277124
-4.508585178695442   39451.70029917415   39451.70029917415   39451.70029917415   39451.70029917415   39451.70029917415   39451.70029917415
-4.500045052077014   39557.780914071176   39557.780914071176   39557.780914071176   39557.780914071176   39557.780914071176   39557.780914071176
-4.49157724206408   39663.861528968206   39663.861528968206   39663.861528968206   39663.861528968206   39663.861528968206   39663.861528968206
-4.483180534199368   39769.94214386523   39769.94214386523   39769.94214386523   39769.94214386523   39769.94214386523   39769.94214386523
-4.474853744363731   39876.02275876226   39876.02275876226   39876.02275876226   39876.02275876226   39876.02275876226   39876.02275876226
-4.466595717773992   39982.10337365928   39982.10337365928   39982.10337365928   39982.10337365928   39982.10337365928   39982.10337365928
-4.458405328021832   40088.18398855631   40088.18398855631   40088.18398855631   40088.18398855631   40088.18398855631   40088.18398855631
-4.450281476151714   40194.26460345334   40194.26460345334   40194.26460345334   40194.26460345334   40194.26460345334   40194.26460345334
-4.4422230897759665   40300.34521835036   40300.34521835036   40300.34521835036   40300.34521835036   40300.34521835036   40300.34521835036
-4.434229122225229   40406.42583324739   40406.42583324739   40406.42583324739   40406.42583324739   40406.42583324739   40406.42583324739
-4.426298551732599   40512.50644814441   40512.50644814441   40512.50644814441   40512.50644814441   40512.50644814441   40512.50644814441
-4.41843038064986   40618.58706304144   40618.58706304144   40618.58706304144   40618.58706304144   40618.58706304144   40618.58706304144
-4.410623634694317   40724.66767793847   40724.66767793847   40724.66767793847   40724.66767793847   40724.66767793847   40724.66767793847
-4.402877362224796   40830.748292835495   40830.748292835495   40830.748292835495   40830.748292835495   40830.748292835495   40830.748292835495
-4.395190633545478   40936.828907732524   40936.828907732524   40936.828907732524   40936.828907732524   40936.828907732524   40936.828907732524
-4.387562540236275   41042.90952262955   41042.90952262955   41042.90952262955   41042.90952262955   41042.90952262955   41042.90952262955
-4.379992194508562   41148.990137526576   41148.990137526576   41148.990137526576   41148.990137526576   41148.990137526576   41148.990137526576
-4.3724787285851106   41255.070752423606   41255.070752423606   41255.070752423606   41255.070752423606   41255.070752423606   41255.070752423606
-4.36502129410314   41361.15136732063   41361.15136732063   41361.15136732063   41361.15136732063   41361.15136732063   41361.15136732063
-4.357619061539469   41467.23198221766   41467.23198221766   41467.23198221766   41467.23198221766   41467.23198221766   41467.23198221766
-4.350271219656783   41573.31259711468   41573.31259711468   41573.31259711468   41573.31259711468   41573.31259711468   41573.31259711468
-4.342976974970094   41679.39321201171   41679.39321201171   41679.39321201171   41679.39321201171   41679.39321201171   41679.39321201171
-4.33573555123253   41785.47382690873   41785.47382690873   41785.47382690873   41785.47382690873   41785.47382690873   41785.47382690873
-4.328546188939597   41891.55444180576   41891.55444180576   41891.55444180576   41891.55444180576   41891.55444180576   41891.55444180576
-4.321408144851139   41997.63505670279   41997.63505670279   41997.63505670279   41997.63505670279   41997.63505670279   41997.63505670279
-4.314320691530246   42103.71567159981   42103.71567159981   42103.71567159981   42103.71567159981   42103.71567159981   42103.71567159981
-4.30728311689837   42209.79628649684   42209.79628649684   42209.79628649684   42209.79628649684   42209.79628649684   42209.79628649684
-4.300294723806006   42315.87690139387   42315.87690139387   42315.87690139387   42315.87690139387   42315.87690139387   42315.87690139387
-4.293354829618257   42421.957516290895   42421.957516290895   42421.957516290895   42421.957516290895   42421.957516290895   42421.957516290895
-4.286462765814683   42528.038131187925   42528.038131187925   42528.038131187925   42528.038131187925   42528.038131187925   42528.038131187925
-4.279617877602854   42867.675835423695   42867.675835423695   42867.675835423695   42867.675835423695   42867.675835423695   42867.675835423695
-4.272819523545026   43307.57219264389   43307.57219264389   43307.57219264389   43307.57219264389   43307.57219264389   43307.57219264389
-4.266067075197434   43747.46854986407   43747.46854986407   43747.46854986407   43747.46854986407   43747.46854986407   43747.46854986407
-4.2593599167616665   44187.364907084266   44187.364907084266   44187.364907084266   44187.364907084266   44187.364907084266   44187.364907084266
-4.252697444747677   44627.26126430444   44627.26126430444   44627.26126430444   44627.26126430444   44627.26126430444   44627.26126430444
-4.246079067647923   45067.15762152464   45067.15762152464   45067.15762152464   45067.15762152464   45067.15762152464   45067.15762152464
-4.239504205622228   45507.05397874483   45507.05397874483   45507.05397874483   45507.05397874483   45507.05397874483   45507.05397874483
-4.232972290192945   45946.95033596501   45946.95033596501   45946.95033596501   45946.95033596501   45946.95033596501   45946.95033596501
-4.226482763949993   46386.8466931852   46386.8466931852   46386.8466931852   46386.8466931852   46386.8466931852   46386.8466931852
-4.220035080265418   46826.74305040538   46826.74305040538   46826.74305040538   46826.74305040538   46826.74305040538   46826.74305040538
-4.213628703017087   47266.639407625575   47266.639407625575   47266.639407625575   47266.639407625575   47266.639407625575   47266.639407625575
-4.207263106321189   47706.53576484577   47706.53576484577   47706.53576484577   47706.53576484577   47706.53576484577   47706.53576484577
-4.2009377742731795   48146.43212206595   48146.43212206595   48146.43212206595   48146.43212206595   48146.43212206595   48146.43212206595
-4.194652200696878   49432.954807437105   49432.954807437105   49432.954807437105   49432.954807437105   49432.954807437105   49432.954807437105
-4.188405888901405   51141.05931469938   51141.05931469938   51141.05931469938   51141.05931469938   51141.05931469938   51141.05931469938
-4.18219835144565   52849.16382196171   52849.16382196171   52849.16382196171   52849.16382196171   52849.16382196171   52849.16382196171
-4.176029109910014   54557.26832922405   54557.26832922405   54557.26832922405   54557.26832922405   54557.26832922405   54557.26832922405
-4.169897694675154   56265.37283648632   56265.37283648632   56265.37283648632   56265.37283648632   56265.37283648632   56265.37283648632
-4.1638036447074525   57973.47734374866   57973.47734374866   57973.47734374866   57973.47734374866   57973.47734374866   57973.47734374866
-4.157746507351008   59681.58185101093   59681.58185101093   59681.58185101093   59681.58185101093   59681.58185101093   59681.58185101093
-4.151725838125865   61389.68635827327   61389.68635827327   61389.68635827327   61389.68635827327   61389.68635827327   61389.68635827327
-4.145741200532293   63097.79086553554   63097.79086553554   63097.79086553554   63097.79086553554   63097.79086553554   63097.79086553554
-4.139792165860892   64805.89537279788   64805.89537279788   64805.89537279788   64805.89537279788   64805.89537279788   64805.89537279788
-4.1338783130082986   66513.99988006022   66513.99988006022   66513.99988006022   66513.99988006022   66513.99988006022   66513.99988006022
-4.127999228298323   68222.10438732248   68222.10438732248   68222.10438732248   68222.10438732248   68222.10438732248   68222.10438732248
-4.1221545053083055   69930.20889458482   69930.20889458482   69930.20889458482   69930.20889458482   69930.20889458482   69930.20889458482
-4.116343744700521   71638.3134018471   71638.3134018471   71638.3134018471   71638.3134018471   71638.3134018471   71638.3134018471
-4.1105665540584555   73346.41790910944   73346.41790910944   73346.41790910944   73346.41790910944   73346.41790910944   73346.41790910944
-4.104822547727777   75054.52241637176   75054.52241637176   75054.52241637176   75054.52241637176   75054.52241637176   75054.52241637176
-4.09911134666186   76762.62692363404   76762.62692363404   76762.62692363404   76762.62692363404   76762.62692363404   76762.62692363404
-4.093432578271681   78470.73143089638   78470.73143089638   78470.73143089638   78470.73143089638   78470.73143089638   78470.73143089638
-4.087785876279969   80178.83593815865   80178.83593815865   80178.83593815865   80178.83593815865   80178.83593815865   80178.83593815865
-4.082170880579437   81886.940445421   81886.940445421   81886.940445421   81886.940445421   81886.940445421   81886.940445421
-4.076587237094976   83595.04495268327   83595.04495268327   83595.04495268327   83595.04495268327   83595.04495268327   83595.04495268327
-4.071034597649678   85318.93241140452   85318.93241140452   85318.93241140452   85318.93241140452   85318.93241140452   85318.93241140452
