# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-4.520573680518287   0.00028238422858350634   0.00028238422858350634   0.00028238422858350634   0.00028238422858350634   0.00028238422858350634   0.00028238422858350634
-4.51207653770516   0.0002802183140490083   0.0002802183140490083   0.0002802183140490083   0.0002802183140490083   0.0002802183140490083   0.0002802183140490083
-4.503650988414765   0.0002780523995145102   0.0002780523995145102   0.0002780523995145102   0.0002780523995145102   0.0002780523995145102   0.0002780523995145102
-4.495295836283456   0.0002758864849800121   0.0002758864849800121   0.0002758864849800121   0.0002758864849800121   0.0002758864849800121   0.0002758864849800121
-4.487009914687036   0.000273720570445514   0.000273720570445514   0.000273720570445514   0.000273720570445514   0.000273720570445514   0.000273720570445514
-4.4787920857631525   0.0002715546559110159   0.0002715546559110159   0.0002715546559110159   0.0002715546559110159   0.0002715546559110159   0.0002715546559110159
-4.470641239473548   0.0002693887413765178   0.0002693887413765178   0.0002693887413765178   0.0002693887413765178   0.0002693887413765178   0.0002693887413765178
-4.462556292704213   0.00026722282684201967   0.00026722282684201967   0.00026722282684201967   0.00026722282684201967   0.00026722282684201967   0.00026722282684201967
-4.454536188401624   0.00026505691230752163   0.00026505691230752163   0.00026505691230752163   0.00026505691230752163   0.00026505691230752163   0.00026505691230752163
-4.44657989474335   0.0002651384489223686   0.0002651384489223686   0.0002651384489223686   0.0002651384489223686   0.0002651384489223686   0.0002651384489223686
-4.438686404341388   0.0002798772756416418   0.0002798772756416418   0.0002798772756416418   0.0002798772756416418   0.0002798772756416418   0.0002798772756416418
-4.430854733476696   0.00029461610236091503   0.00029461610236091503   0.00029461610236091503   0.00029461610236091503   0.00029461610236091503   0.00029461610236091503
-4.423083921363473   0.0003093549290801883   0.0003093549290801883   0.0003093549290801883   0.0003093549290801883   0.0003093549290801883   0.0003093549290801883
-4.415373029441798   0.0003240937557994612   0.0003240937557994612   0.0003240937557994612   0.0003240937557994612   0.0003240937557994612   0.0003240937557994612
-4.407721140697341   0.00033883258251873476   0.00033883258251873476   0.00033883258251873476   0.00033883258251873476   0.00033883258251873476   0.00033883258251873476
-4.400127359006896   0.0003535714092380077   0.0003535714092380077   0.0003535714092380077   0.0003535714092380077   0.0003535714092380077   0.0003535714092380077
-4.392590808508583   0.0003683102359572812   0.0003683102359572812   0.0003683102359572812   0.0003683102359572812   0.0003683102359572812   0.0003683102359572812
-4.385110632995603   0.00038304906267655416   0.00038304906267655416   0.00038304906267655416   0.00038304906267655416   0.00038304906267655416   0.00038304906267655416
-4.377685995332498   0.0003977878893958274   0.0003977878893958274   0.0003977878893958274   0.0003977878893958274   0.0003977878893958274   0.0003977878893958274
-4.370316076892928   0.0004125267161151006   0.0004125267161151006   0.0004125267161151006   0.0004125267161151006   0.0004125267161151006   0.0004125267161151006
-4.363000077018007   0.00042726554283437383   0.00042726554283437383   0.00042726554283437383   0.00042726554283437383   0.00042726554283437383   0.00042726554283437383
-4.355737212494311   0.0004420043695536471   0.0004420043695536471   0.0004420043695536471   0.0004420043695536471   0.0004420043695536471   0.0004420043695536471
-4.348526717050713   0.0004539922223531394   0.0004539922223531394   0.0004539922223531394   0.0004539922223531394   0.0004539922223531394   0.0004539922223531394
-4.341367840873217   0.00046212107007071704   0.00046212107007071704   0.00046212107007071704   0.00046212107007071704   0.00046212107007071704   0.00046212107007071704
-4.334259850137049   0.00047024991778829437   0.00047024991778829437   0.00047024991778829437   0.00047024991778829437   0.00047024991778829437   0.00047024991778829437
-4.327202026555245   0.0004783787655058718   0.0004783787655058718   0.0004783787655058718   0.0004783787655058718   0.0004783787655058718   0.0004783787655058718
-4.32019366694307   0.0004865076132234493   0.0004865076132234493   0.0004865076132234493   0.0004865076132234493   0.0004865076132234493   0.0004865076132234493
-4.313234082797591   0.0004946364609410268   0.0004946364609410268   0.0004946364609410268   0.0004946364609410268   0.0004946364609410268   0.0004946364609410268
-4.306322599891774   0.0005027653086586042   0.0005027653086586042   0.0005027653086586042   0.0005027653086586042   0.0005027653086586042   0.0005027653086586042
-4.299458557882521   0.0005108941563761816   0.0005108941563761816   0.0005108941563761816   0.0005108941563761816   0.0005108941563761816   0.0005108941563761816
-4.29264130993206   0.0005190230040937592   0.0005190230040937592   0.0005190230040937592   0.0005190230040937592   0.0005190230040937592   0.0005190230040937592
-4.285870222342158   0.0005271518518113365   0.0005271518518113365   0.0005271518518113365   0.0005271518518113365   0.0005271518518113365   0.0005271518518113365
-4.279144674200631   0.0005352806995289139   0.0005352806995289139   0.0005352806995289139   0.0005352806995289139   0.0005352806995289139   0.0005352806995289139
-4.272464057039667   0.0005434095472464914   0.0005434095472464914   0.0005434095472464914   0.0005434095472464914   0.0005434095472464914   0.0005434095472464914
-4.265827774505481   0.0005572935581748286   0.0005572935581748286   0.0005572935581748286   0.0005572935581748286   0.0005572935581748286   0.0005572935581748286
-4.259235242038865   0.0005861649732978528   0.0005861649732978528   0.0005861649732978528   0.0005861649732978528   0.0005861649732978528   0.0005861649732978528
-4.252685886566191   0.0006150363884208765   0.0006150363884208765   0.0006150363884208765   0.0006150363884208765   0.0006150363884208765   0.0006150363884208765
-4.246179146200476   0.0006439078035439013   0.0006439078035439013   0.0006439078035439013   0.0006439078035439013   0.0006439078035439013   0.0006439078035439013
-4.239714469952108   0.000672779218666925   0.000672779218666925   0.000672779218666925   0.000672779218666925   0.000672779218666925   0.000672779218666925
-4.23329131744885   0.0007016506337899493   0.0007016506337899493   0.0007016506337899493   0.0007016506337899493   0.0007016506337899493   0.0007016506337899493
-4.226909158664802   0.0007305220489129735   0.0007305220489129735   0.0007305220489129735   0.0007305220489129735   0.0007305220489129735   0.0007305220489129735
-4.220567473657936   0.0007593934640359978   0.0007593934640359978   0.0007593934640359978   0.0007593934640359978   0.0007593934640359978   0.0007593934640359978
-4.214265752315913   0.0007882648791590221   0.0007882648791590221   0.0007882648791590221   0.0007882648791590221   0.0007882648791590221   0.0007882648791590221
-4.208003494109853   0.0008171362942820464   0.0008171362942820464   0.0008171362942820464   0.0008171362942820464   0.0008171362942820464   0.0008171362942820464
-4.201780207855775   0.0008460077094050707   0.0008460077094050707   0.0008460077094050707   0.0008460077094050707   0.0008460077094050707   0.0008460077094050707
-4.195595411483399   0.0008748791245280943   0.0008748791245280943   0.0008748791245280943   0.0008748791245280943   0.0008748791245280943   0.0008748791245280943
-4.189448631812076   0.0009037505396511185   0.0009037505396511185   0.0009037505396511185   0.0009037505396511185   0.0009037505396511185   0.0009037505396511185
-4.183339404333538   0.0009326219547741429   0.0009326219547741429   0.0009326219547741429   0.0009326219547741429   0.0009326219547741429   0.0009326219547741429
-4.177267273001266   0.0009614933698971672   0.0009614933698971672   0.0009614933698971672   0.0009614933698971672   0.0009614933698971672   0.0009614933698971672
-4.171231790026195   0.0009903647850201913   0.0009903647850201913   0.0009903647850201913   0.0009903647850201913   0.0009903647850201913   0.0009903647850201913
-4.165232515678569   0.0010192362001432156   0.0010192362001432156   0.0010192362001432156   0.0010192362001432156   0.0010192362001432156   0.0010192362001432156
-4.159269018095677   0.0010397322631083502   0.0010397322631083502   0.0010397322631083502   0.0010397322631083502   0.0010397322631083502   0.0010397322631083502
-4.153340873095315   0.0010523234993177234   0.0010523234993177234   0.0010523234993177234   0.0010523234993177234   0.0010523234993177234   0.0010523234993177234
-4.147447663994729   0.0010649147355270962   0.0010649147355270962   0.0010649147355270962   0.0010649147355270962   0.0010649147355270962   0.0010649147355270962
-4.141588981434863   0.001077505971736469   0.001077505971736469   0.001077505971736469   0.001077505971736469   0.001077505971736469   0.001077505971736469
-4.135764423209727   0.0010900972079458417   0.0010900972079458417   0.0010900972079458417   0.0010900972079458417   0.0010900972079458417   0.0010900972079458417
-4.129973594100712   0.0011026884441552149   0.0011026884441552149   0.0011026884441552149   0.0011026884441552149   0.0011026884441552149   0.0011026884441552149
-4.124216105715665   0.001115279680364588   0.001115279680364588   0.001115279680364588   0.001115279680364588   0.001115279680364588   0.001115279680364588
-4.118491576332576   0.0011278709165739606   0.0011278709165739606   0.0011278709165739606   0.0011278709165739606   0.0011278709165739606   0.0011278709165739606
-4.11279963074771   0.0011404621527833334   0.0011404621527833334   0.0011404621527833334   0.0011404621527833334   0.0011404621527833334   0.0011404621527833334
-4.107139900128039   0.0011530533889927061   0.0011530533889927061   0.0011530533889927061   0.0011530533889927061   0.0011530533889927061   0.0011530533889927061
-4.101512021867828   0.0011656446252020793   0.0011656446252020793   0.0011656446252020793   0.0011656446252020793   0.0011656446252020793   0.0011656446252020793
-4.095915639449232   0.0011782358614114525   0.0011782358614114525   0.0011782358614114525   0.0011782358614114525   0.0011782358614114525   0.0011782358614114525
-4.09035040230677   0.0011960068367491998   0.0011960068367491998   0.0011960068367491998   0.0011960068367491998   0.0011960068367491998   0.0011960068367491998
-4.084815965695556   0.0012285112922743265   0.0012285112922743265   0.0012285112922743265   0.0012285112922743265   0.0012285112922743265   0.0012285112922743265
-4.079311990563147   0.0012610157477994544   0.0012610157477994544   0.0012610157477994544   0.0012610157477994544   0.0012610157477994544   0.0012610157477994544
